image_name,fold-1,fold-2,fold-3,fold-4,fold-5
KSSlide209.png,train,val,train,train,train
KSSlide210.png,train,train,val,train,train
KSSlide211.png,train,train,train,val,train
KSSlide212.png,train,train,train,train,val
KSSlide213.png,val,train,train,train,train
KSSlide214.png,train,train,val,train,train
KSSlide215.png,train,train,train,val,train
KSSlide216.png,train,train,train,train,val
KSSlide217.png,train,val,train,train,train
KSSlide218.png,val,train,train,train,train
KSSlide219.png,train,train,val,train,train
KSSlide220.png,train,train,train,train,val
KSSlide221.png,train,train,train,val,train
KSSlide222.png,val,train,train,train,train
KSSlide223.png,train,val,train,train,train
KSSlide224.png,train,train,val,train,train
KSSlide225.png,train,train,train,val,train
KSSlide226.png,train,train,train,train,val
KSSlide227.png,val,train,train,train,train
KSSlide228.png,val,train,train,train,train
KSSlide229.png,train,val,train,train,train
KSSlide230.png,train,train,train,val,train
KSSlide231.png,train,train,val,train,train
KSSlide232.png,train,train,train,train,val
KSSlide233.png,train,train,val,train,train
KSSlide234.png,train,train,train,val,train
KSSlide235.png,train,train,train,train,val
KSSlide236.png,val,train,train,train,train
KSSlide237.png,train,val,train,train,train
KSSlide238.png,val,train,train,train,train
KSSlide239.png,train,val,train,train,train
KSSlide240.png,train,train,val,train,train
KSSlide241.png,train,train,val,train,train
KSSlide242.png,train,train,train,train,val
KSSlide243.png,train,train,train,val,train
KSSlide244.png,val,train,train,train,train
KSSlide245.png,train,val,train,train,train
KSSlide246.png,train,train,train,val,train
KSSlide247.png,train,train,train,train,val
KSSlide248.png,val,train,train,train,train
NSSlide2.png,train,val,train,train,train
NSSlide3.png,train,train,val,train,train
NSSlide4.png,train,train,train,val,train
NSSlide5.png,val,train,train,train,train
NSSlide7.png,train,train,train,val,train
NSSlide8.png,train,train,train,val,train
NSSlide9.png,train,train,train,train,val
NSSlide10.png,train,val,train,train,train
NSSlide11.png,train,train,val,train,train
NSSlide12.png,train,train,train,val,train
NSSlide13.png,train,train,train,train,val
NSSlide14.png,train,train,train,train,val
NSSlide15.png,val,train,train,train,train
NSSlide16.png,train,val,train,train,train
NSSlide17.png,val,train,train,train,train
NSSlide18.png,train,train,val,train,train
NSSlide19.png,train,train,train,val,train
NSSlide20.png,val,train,train,train,train
NSSlide21.png,train,val,train,train,train
NSSlide22.png,train,train,val,train,train
NSSlide23.png,train,train,val,train,train
NSSlide24.png,train,train,val,train,train
NSSlide25.png,val,train,train,train,train
NSSlide26.png,train,train,train,train,val
NSSlide27.png,train,train,train,train,val
NSSlide28.png,train,train,train,val,train
NSSlide30.png,val,train,train,train,train
NSSlide31.png,train,train,val,train,train
NSSlide32.png,train,train,train,train,val
NSSlide33.png,val,train,train,train,train
NSSlide34.png,train,train,val,train,train
NSSlide35.png,train,val,train,train,train
NSSlide36.png,train,train,train,val,train
NSSlide37.png,train,val,train,train,train
NSSlide38.png,train,train,train,train,val
NSSlide39.png,train,train,train,train,val
NSSlide40.png,train,train,train,val,train
NSSlide41.png,val,train,train,train,train
NSSlide42.png,train,val,train,train,train
NSSlide43.png,train,val,train,train,train
NSSlide44.png,train,train,train,val,train
NSSlide45.png,train,train,val,train,train
NSSlide46.png,val,train,train,train,train
NSSlide47.png,train,train,train,val,train
NSSlide48.png,train,train,val,train,train
NSSlide49.png,train,train,train,val,train
NSSlide50.png,train,train,train,train,val
NSSlide51.png,val,train,train,train,train
NSSlide52.png,train,val,train,train,train
NSSlide53.png,train,val,train,train,train
NSSlide54.png,train,train,val,train,train
NSSlide55.png,train,train,train,train,val
NSSlide56.png,train,train,train,val,train
NSSlide57.png,val,train,train,train,train
NSSlide58.png,train,train,val,train,train
NSSlide59.png,train,train,train,val,train
NSSlide62.png,val,train,train,train,train
NSSlide63.png,train,train,train,train,val
NSSlide64.png,train,val,train,train,train
NSSlide65.png,train,train,val,train,train
NSSlide66.png,train,train,train,val,train
NSSlide67.png,train,train,train,train,val
NSSlide68.png,train,train,train,val,train
NSSlide69.png,train,train,train,train,val
NSSlide70.png,val,train,train,train,train
NSSlide71.png,train,val,train,train,train
NSSlide72.png,train,train,val,train,train
NSSlide73.png,train,val,train,train,train
NSSlide74.png,val,train,train,train,train
NSSlide75.png,train,train,train,val,train
NSSlide76.png,train,train,val,train,train
NSSlide77.png,train,train,train,train,val
NSSlide78.png,train,train,train,train,val
NSSlide79.png,val,train,train,train,train
NSSlide80.png,train,val,train,train,train
NSSlide81.png,train,train,val,train,train
NSSlide82.png,train,train,train,val,train
NSSlide83.png,train,val,train,train,train
NSSlide84.png,val,train,train,train,train
NSSlide85.png,train,train,train,train,val
NSSlide86.png,train,train,train,train,val
NSSlide87.png,train,train,train,val,train
NSSlide88.png,train,train,train,train,val
NSSlide89.png,train,train,train,val,train
NSSlide90.png,train,train,train,val,train
NSSlide91.png,train,val,train,train,train
NSSlide92.png,train,train,val,train,train
NSSlide93.png,train,train,train,val,train
NSSlide94.png,train,train,train,train,val
NSSlide95.png,val,train,train,train,train
NSSlide97.png,train,train,val,train,train
NSSlide98.png,train,val,train,train,train
NSSlide99.png,train,train,val,train,train
NSSlide100.png,val,train,train,train,train
NSSlide101.png,train,train,train,val,train
NSSlide103.png,train,train,train,train,val
NSSlide104.png,train,val,train,train,train
NSSlide105.png,val,train,train,train,train
NSSlide106.png,train,train,val,train,train
NSSlide107.png,val,train,train,train,train
NSSlide108.png,train,train,train,val,train
NSSlide109.png,train,train,val,train,train
NSSlide110.png,train,train,train,val,train
NSSlide111.png,train,train,train,train,val
NSSlide112.png,train,val,train,train,train
NSSlide113.png,train,train,train,train,val
NSSlide114.png,val,train,train,train,train
NSSlide115.png,train,val,train,train,train
NSSlide116.png,train,train,val,train,train
NSSlide117.png,train,train,train,train,val
NSSlide118.png,train,train,train,val,train
NSSlide119.png,val,train,train,train,train
NSSlide120.png,train,train,train,train,val
NSSlide121.png,train,val,train,train,train
NSSlide122.png,train,train,val,train,train
NSSlide123.png,train,train,val,train,train
NSSlide124.png,train,train,train,val,train
NSSlide125.png,train,train,train,train,val
NSSlide126.png,val,train,train,train,train
NSSlide127.png,train,val,train,train,train
NSSlide128.png,train,train,val,train,train
NSSlide129.png,val,train,train,train,train
NSSlide130.png,val,train,train,train,train
NSSlide131.png,train,train,train,val,train
NSSlide132.png,train,train,train,train,val
NSSlide133.png,train,train,train,train,val
NSSlide134.png,val,train,train,train,train
NSSlide135.png,train,val,train,train,train
NSSlide136.png,train,train,train,val,train
NSSlide137.png,train,train,val,train,train
NSSlide138.png,train,val,train,train,train
NSSlide139.png,train,train,val,train,train
NSSlide140.png,train,train,train,val,train
NSSlide141.png,train,train,val,train,train
NSSlide142.png,train,train,train,train,val
NSSlide143.png,val,train,train,train,train
NSSlide144.png,train,val,train,train,train
NSSlide145.png,train,train,val,train,train
NSSlide147.png,train,train,train,val,train
NSSlide148.png,train,train,train,val,train
NSSlide149.png,train,train,train,train,val
NSSlide150.png,val,train,train,train,train
NSSlide151.png,train,train,train,val,train
NSSlide152.png,train,val,train,train,train
NSSlide153.png,train,val,train,train,train
NSSlide154.png,train,train,train,train,val
NSSlide155.png,train,val,train,train,train
NSSlide156.png,train,train,val,train,train
NSSlide157.png,train,train,train,val,train
NSSlide158.png,train,train,train,train,val
NSSlide159.png,train,val,train,train,train
NSSlide160.png,train,train,train,val,train
NSSlide161.png,val,train,train,train,train
NSSlide162.png,train,train,train,train,val
NSSlide163.png,train,train,val,train,train
NSSlide164.png,val,train,train,train,train
NSSlide165.png,train,val,train,train,train
NSSlide166.png,train,train,val,train,train
NSSlide167.png,train,train,train,val,train
NSSlide168.png,val,train,train,train,train
NSSlide169.png,train,train,val,train,train
NSSlide170.png,train,train,train,val,train
NSSlide171.png,train,train,train,train,val
NSSlide172.png,train,val,train,train,train
NSSlide173.png,train,train,train,train,val
NSSlide174.png,train,val,train,train,train
NSSlide175.png,train,train,train,val,train
NSSlide176.png,train,train,val,train,train
NSSlide177.png,val,train,train,train,train
NSSlide178.png,val,train,train,train,train
NSSlide179.png,train,train,train,val,train
NSSlide180.png,train,train,val,train,train
NSSlide181.png,val,train,train,train,train
NSSlide182.png,train,train,train,train,val
NSSlide183.png,val,train,train,train,train
NSSlide184.png,train,val,train,train,train
NSSlide185.png,train,train,train,train,val
NSSlide187.png,train,train,train,train,val
NSSlide188.png,val,train,train,train,train
NSSlide189.png,train,train,train,train,val
NSSlide190.png,val,train,train,train,train
NSSlide191.png,train,val,train,train,train
NSSlide193.png,val,train,train,train,train
NSSlide194.png,train,train,val,train,train
NSSlide195.png,train,train,train,val,train
NSSlide196.png,train,train,train,train,val
NSSlide197.png,val,train,train,train,train
NSSlide198.png,train,train,val,train,train
NSSlide199.png,train,val,train,train,train
NSSlide200.png,train,train,train,val,train
NSSlide201.png,val,train,train,train,train
NSSlide202.png,train,train,val,train,train
NSSlide203.png,train,val,train,train,train
NSSlide204.png,train,train,train,train,val
NSSlide205.png,train,val,train,train,train
NSSlide206.png,train,train,train,val,train
NSSlide207.png,train,train,train,val,train
NSSlide208.png,train,train,train,train,val
NSSlide209.png,train,val,train,train,train
NSSlide210.png,train,train,train,val,train
NSSlide211.png,val,train,train,train,train
NSSlide212.png,train,train,val,train,train
NSSlide213.png,train,train,train,val,train
NSSlide214.png,train,train,train,train,val
NSSlide215.png,train,train,val,train,train
NSSlide216.png,train,train,train,val,train
NSSlide217.png,train,train,train,val,train
NSSlide218.png,train,val,train,train,train
NSSlide219.png,val,train,train,train,train
NSSlide220.png,train,train,train,train,val
NSSlide221.png,val,train,train,train,train
NSSlide222.png,train,val,train,train,train
NSSlide223.png,train,train,train,train,val
NSSlide224.png,val,train,train,train,train
NSSlide225.png,val,train,train,train,train
NSSlide226.png,train,train,val,train,train
NSSlide227.png,train,train,val,train,train
NSSlide228.png,train,train,val,train,train
NSSlide229.png,train,train,train,val,train
NSSlide230.png,train,val,train,train,train
NSSlide231.png,val,train,train,train,train
NSSlide232.png,train,train,train,train,val
NSSlide233.png,train,train,train,val,train
NSSlide234.png,train,train,train,train,val
NSSlide235.png,train,val,train,train,train
NSSlide236.png,train,train,val,train,train
NSSlide237.png,train,train,train,val,train
NSSlide238.png,train,val,train,train,train
NSSlide239.png,train,train,val,train,train
NSSlide240.png,train,train,train,train,val
NSSlide241.png,val,train,train,train,train
NSSlide242.png,train,val,train,train,train
NSSlide243.png,train,train,val,train,train
NSSlide244.png,train,train,train,val,train
NSSlide245.png,train,train,train,train,val
NSSlide246.png,train,train,train,val,train
NSSlide247.png,train,val,train,train,train
NSSlide248.png,train,train,val,train,train
NSSlide249.png,val,train,train,train,train
NSSlide250.png,train,train,train,train,val
NSSlide251.png,val,train,train,train,train
NSSlide252.png,train,train,train,train,val
NSSlide253.png,train,val,train,train,train
NSSlide254.png,train,train,val,train,train
NSSlide255.png,train,train,train,val,train
NSSlide257.png,train,val,train,train,train
NSSlide258.png,train,train,train,train,val
NSSlide259.png,val,train,train,train,train
NSSlide260.png,val,train,train,train,train
NSSlide263.png,train,train,val,train,train
NSSlide264.png,train,train,val,train,train
NSSlide265.png,train,train,train,val,train
NSSlide266.png,train,train,train,val,train
NSSlide267.png,train,train,val,train,train
NSSlide268.png,train,val,train,train,train
NSSlide269.png,train,train,train,train,val
NSSlide270.png,train,train,train,train,val
NSSlide271.png,val,train,train,train,train
NSSlide272.png,train,train,train,val,train
NSSlide273.png,val,train,train,train,train
NSSlide274.png,train,val,train,train,train
NSSlide275.png,train,train,val,train,train
NSSlide276.png,train,val,train,train,train
NSSlide277.png,train,train,train,val,train
NSSlide278.png,train,train,val,train,train
NSSlide279.png,train,train,val,train,train
NSSlide280.png,train,train,train,train,val
NSSlide281.png,train,train,train,val,train
NSSlide282.png,val,train,train,train,train
NSSlide283.png,train,val,train,train,train
NSSlide284.png,train,train,train,train,val
NSSlide285.png,train,train,train,val,train
NSSlide286.png,train,train,train,train,val
NSSlide287.png,train,train,val,train,train
NSSlide288.png,val,train,train,train,train
NSSlide289.png,train,train,train,train,val
NSSlide290.png,train,val,train,train,train
NSSlide291.png,val,train,train,train,train
NSSlide292.png,train,train,val,train,train
NSSlide293.png,train,val,train,train,train
NSSlide294.png,train,train,train,val,train
NSSlide295.png,val,train,train,train,train
NSSlide296.png,train,train,train,val,train
NSSlide297.png,train,train,val,train,train
NSSlide298.png,train,train,train,train,val
NSSlide299.png,train,val,train,train,train
NSSlide300.png,train,val,train,train,train
NSSlide301.png,val,train,train,train,train
NSSlide302.png,train,train,train,train,val
NSSlide303.png,train,train,val,train,train
NSSlide304.png,train,train,train,val,train
NSSlide305.png,train,train,train,val,train
NSSlide306.png,val,train,train,train,train
NSSlide307.png,train,train,train,val,train
NSSlide308.png,train,val,train,train,train
NSSlide309.png,train,train,val,train,train
NSSlide310.png,train,val,train,train,train
NSSlide311.png,train,train,train,train,val
NSSlide312.png,train,train,val,train,train
NSSlide313.png,val,train,train,train,train
NSSlide314.png,train,train,train,val,train
NSSlide315.png,train,train,train,train,val
NSSlide316.png,val,train,train,train,train
NSSlide317.png,train,train,train,val,train
NSSlide318.png,train,val,train,train,train
NSSlide319.png,train,train,val,train,train
NSSlide320.png,train,train,train,train,val
NSSlide321.png,val,train,train,train,train
NSSlide322.png,train,val,train,train,train
NSSlide323.png,train,train,train,val,train
NSSlide324.png,train,val,train,train,train
NSSlide325.png,train,train,val,train,train
NSSlide326.png,val,train,train,train,train
NSSlide327.png,train,train,train,train,val
NSSlide328.png,train,train,train,train,val
NSSlide329.png,train,val,train,train,train
NSSlide330.png,train,train,val,train,train
NSSlide331.png,train,train,train,val,train
PWSSlide2.png,val,train,train,train,train
PWSSlide3.png,train,train,val,train,train
PWSSlide4.png,train,train,train,val,train
PWSSlide5.png,train,train,val,train,train
PWSSlide6.png,val,train,train,train,train
PWSSlide7.png,train,train,train,train,val
PWSSlide8.png,train,val,train,train,train
PWSSlide9.png,val,train,train,train,train
PWSSlide10.png,train,train,train,val,train
PWSSlide11.png,train,train,train,train,val
PWSSlide12.png,train,val,train,train,train
PWSSlide14.png,train,train,val,train,train
PWSSlide15.png,train,train,train,train,val
PWSSlide16.png,train,train,train,val,train
PWSSlide17.png,train,val,train,train,train
PWSSlide18.png,val,train,train,train,train
PWSSlide19.png,train,train,val,train,train
PWSSlide20.png,train,train,train,val,train
PWSSlide21.png,train,train,train,train,val
PWSSlide22.png,train,train,val,train,train
PWSSlide23.png,val,train,train,train,train
PWSSlide24.png,train,val,train,train,train
PWSSlide25.png,val,train,train,train,train
PWSSlide26.png,train,train,train,val,train
PWSSlide27.png,train,train,train,train,val
PWSSlide28.png,val,train,train,train,train
PWSSlide29.png,train,val,train,train,train
PWSSlide30.png,train,train,train,train,val
PWSSlide31.png,train,val,train,train,train
PWSSlide32.png,val,train,train,train,train
PWSSlide33.png,train,train,train,val,train
PWSSlide34.png,train,train,val,train,train
PWSSlide35.png,train,train,val,train,train
PWSSlide36.png,train,val,train,train,train
PWSSlide37.png,train,train,train,val,train
PWSSlide38.png,train,train,train,train,val
PWSSlide39.png,train,train,train,val,train
PWSSlide40.png,val,train,train,train,train
PWSSlide41.png,train,val,train,train,train
PWSSlide42.png,train,train,val,train,train
PWSSlide43.png,train,train,train,train,val
PWSSlide45.png,val,train,train,train,train
PWSSlide46.png,train,train,train,val,train
PWSSlide47.png,train,val,train,train,train
PWSSlide48.png,train,train,val,train,train
PWSSlide49.png,train,train,train,train,val
PWSSlide50.png,val,train,train,train,train
PWSSlide51.png,train,val,train,train,train
PWSSlide52.png,train,train,train,train,val
PWSSlide53.png,train,train,val,train,train
PWSSlide54.png,train,train,train,val,train
PWSSlide55.png,train,val,train,train,train
PWSSlide56.png,train,train,val,train,train
PWSSlide57.png,val,train,train,train,train
PWSSlide58.png,train,train,train,val,train
PWSSlide59.png,train,val,train,train,train
PWSSlide60.png,val,train,train,train,train
PWSSlide61.png,train,train,train,train,val
PWSSlide62.png,train,train,train,val,train
PWSSlide63.png,train,train,val,train,train
PWSSlide64.png,train,train,train,train,val
PWSSlide65.png,val,train,train,train,train
PWSSlide66.png,train,train,val,train,train
PWSSlide67.png,train,val,train,train,train
PWSSlide68.png,train,train,train,val,train
PWSSlide69.png,val,train,train,train,train
PWSSlide70.png,train,train,train,train,val
PWSSlide71.png,train,train,train,val,train
PWSSlide72.png,val,train,train,train,train
PWSSlide73.png,train,val,train,train,train
PWSSlide74.png,train,train,train,train,val
PWSSlide75.png,train,train,val,train,train
PWSSlide76.png,train,val,train,train,train
PWSSlide77.png,train,train,val,train,train
PWSSlide78.png,train,train,train,val,train
PWSSlide79.png,train,train,train,train,val
PWSSlide80.png,val,train,train,train,train
PWSSlide81.png,train,train,train,val,train
PWSSlide82.png,train,val,train,train,train
PWSSlide83.png,train,train,train,train,val
PWSSlide84.png,train,train,train,val,train
PWSSlide85.png,train,train,val,train,train
PWSSlide86.png,train,train,val,train,train
PWSSlide88.png,val,train,train,train,train
PWSSlide89.png,train,val,train,train,train
PWSSlide90.png,train,train,train,train,val
PWSSlide91.png,train,train,train,val,train
PWSSlide92.png,val,train,train,train,train
PWSSlide93.png,train,train,train,val,train
PWSSlide94.png,train,train,val,train,train
PWSSlide95.png,train,val,train,train,train
PWSSlide96.png,train,train,train,train,val
PWSSlide97.png,train,val,train,train,train
PWSSlide98.png,val,train,train,train,train
PWSSlide99.png,train,train,train,val,train
PWSSlide100.png,train,train,val,train,train
PWSSlide101.png,train,val,train,train,train
PWSSlide102.png,train,train,train,train,val
PWSSlide103.png,train,train,val,train,train
PWSSlide104.png,val,train,train,train,train
PWSSlide105.png,train,train,val,train,train
PWSSlide106.png,train,val,train,train,train
PWSSlide107.png,train,train,train,train,val
PWSSlide108.png,train,train,val,train,train
RSTS1Slide2.png,train,train,train,train,val
RSTS1Slide5.png,train,train,val,train,train
RSTS1Slide6.png,train,train,val,train,train
RSTS1Slide7.png,train,train,train,val,train
RSTS1Slide8.png,val,train,train,train,train
RSTS1Slide9.png,train,train,train,val,train
RSTS1Slide10.png,val,train,train,train,train
RSTS1Slide11.png,train,val,train,train,train
RSTS1Slide12.png,train,train,train,val,train
RSTS1Slide13.png,train,val,train,train,train
RSTS1Slide14.png,val,train,train,train,train
RSTS1Slide15.png,train,train,train,train,val
RSTS1Slide16.png,val,train,train,train,train
RSTS1Slide17.png,val,train,train,train,train
RSTS1Slide18.png,train,train,train,train,val
RSTS1Slide19.png,train,train,train,train,val
RSTS1Slide20.png,train,train,train,train,val
RSTS1Slide21.png,train,val,train,train,train
RSTS1Slide22.png,train,val,train,train,train
RSTS1Slide23.png,train,train,val,train,train
RSTS1Slide24.png,train,train,val,train,train
RSTS1Slide25.png,train,train,val,train,train
RSTS1Slide26.png,train,train,val,train,train
RSTS1Slide27.png,val,train,train,train,train
RSTS1Slide28.png,train,train,train,train,val
RSTS1Slide29.png,train,train,train,train,val
RSTS1Slide30.png,train,train,train,train,val
RSTS1Slide31.png,train,train,train,val,train
RSTS1Slide32.png,train,train,train,train,val
RSTS1Slide33.png,train,val,train,train,train
RSTS1Slide34.png,train,train,val,train,train
RSTS1Slide35.png,train,train,train,val,train
RSTS1Slide36.png,train,train,train,train,val
RSTS1Slide37.png,val,train,train,train,train
RSTS1Slide38.png,train,train,val,train,train
RSTS1Slide39.png,train,val,train,train,train
RSTS1Slide40.png,train,train,train,val,train
RSTS1Slide41.png,train,train,train,train,val
RSTS1Slide42.png,val,train,train,train,train
RSTS1Slide43.png,train,val,train,train,train
RSTS1Slide44.png,train,train,train,val,train
RSTS1Slide45.png,train,train,train,train,val
RSTS1Slide46.png,train,train,val,train,train
RSTS1Slide47.png,train,train,train,train,val
RSTS1Slide48.png,val,train,train,train,train
RSTS1Slide49.png,train,val,train,train,train
RSTS1Slide50.png,train,train,val,train,train
RSTS1Slide51.png,train,train,train,val,train
RSTS1Slide52.png,train,train,train,train,val
RSTS1Slide53.png,train,val,train,train,train
RSTS1Slide54.png,train,train,train,val,train
RSTS1Slide55.png,val,train,train,train,train
RSTS1Slide56.png,train,train,train,train,val
RSTS1Slide58.png,train,train,val,train,train
RSTS1Slide59.png,val,train,train,train,train
RSTS1Slide60.png,train,val,train,train,train
RSTS1Slide61.png,train,train,train,val,train
RSTS1Slide62.png,val,train,train,train,train
RSTS1Slide63.png,train,train,val,train,train
RSTS1Slide64.png,train,train,val,train,train
RSTS1Slide65.png,train,train,train,train,val
RSTS1Slide66.png,train,val,train,train,train
RSTS1Slide67.png,train,val,train,train,train
RSTS1Slide68.png,train,val,train,train,train
RSTS1Slide69.png,train,train,train,train,val
RSTS1Slide70.png,train,train,val,train,train
RSTS1Slide71.png,train,train,train,val,train
RSTS1Slide72.png,val,train,train,train,train
RSTS1Slide73.png,train,val,train,train,train
RSTS1Slide74.png,val,train,train,train,train
RSTS1Slide75.png,train,train,train,train,val
RSTS1Slide76.png,train,train,train,val,train
RSTS1Slide77.png,train,train,train,val,train
RSTS1Slide78.png,train,train,val,train,train
RSTS1Slide79.png,train,train,val,train,train
RSTS1Slide80.png,train,val,train,train,train
RSTS1Slide81.png,val,train,train,train,train
RSTS1Slide82.png,val,train,train,train,train
RSTS1Slide83.png,train,train,val,train,train
RSTS1Slide84.png,train,train,train,val,train
RSTS1Slide85.png,train,train,val,train,train
RSTS1Slide86.png,train,train,train,val,train
RSTS1Slide87.png,train,train,train,train,val
RSTS1Slide88.png,val,train,train,train,train
RSTS1Slide89.png,train,val,train,train,train
RSTS1Slide90.png,train,train,train,val,train
RSTS1Slide91.png,train,train,train,train,val
RSTS1Slide92.png,train,train,train,train,val
RSTS1Slide93.png,train,val,train,train,train
RSTS1Slide94.png,val,train,train,train,train
RSTS1Slide95.png,train,train,val,train,train
RSTS1Slide96.png,train,train,val,train,train
RSTS1Slide97.png,train,train,train,val,train
RSTS1Slide98.png,train,val,train,train,train
RSTS1Slide99.png,train,train,val,train,train
RSTS1Slide100.png,val,train,train,train,train
RSTS1Slide101.png,train,train,train,val,train
RSTS1Slide102.png,train,val,train,train,train
RSTS1Slide103.png,train,train,train,val,train
RSTS1Slide104.png,train,train,train,train,val
RSTS1Slide105.png,train,val,train,train,train
RSTS1Slide106.png,train,train,val,train,train
RSTS1Slide107.png,val,train,train,train,train
RSTS1Slide108.png,train,train,train,val,train
RSTS1Slide109.png,train,val,train,train,train
UnaffectedSlide2.png,val,train,train,train,train
UnaffectedSlide3.png,train,train,train,train,val
UnaffectedSlide4.png,train,train,val,train,train
UnaffectedSlide5.png,train,train,train,train,val
UnaffectedSlide6.png,train,val,train,train,train
UnaffectedSlide7.png,train,train,train,val,train
UnaffectedSlide8.png,train,train,train,train,val
UnaffectedSlide9.png,train,train,val,train,train
UnaffectedSlide10.png,val,train,train,train,train
UnaffectedSlide11.png,train,train,train,train,val
UnaffectedSlide12.png,train,train,train,val,train
UnaffectedSlide13.png,train,val,train,train,train
UnaffectedSlide14.png,train,train,val,train,train
UnaffectedSlide15.png,val,train,train,train,train
UnaffectedSlide16.png,train,train,train,val,train
UnaffectedSlide17.png,val,train,train,train,train
UnaffectedSlide18.png,train,val,train,train,train
UnaffectedSlide19.png,train,train,train,val,train
UnaffectedSlide20.png,train,train,val,train,train
UnaffectedSlide21.png,train,train,train,train,val
UnaffectedSlide22.png,train,val,train,train,train
UnaffectedSlide23.png,val,train,train,train,train
UnaffectedSlide24.png,train,train,val,train,train
UnaffectedSlide25.png,train,train,train,val,train
UnaffectedSlide26.png,train,train,train,train,val
UnaffectedSlide27.png,train,train,val,train,train
UnaffectedSlide28.png,val,train,train,train,train
UnaffectedSlide29.png,train,val,train,train,train
UnaffectedSlide30.png,train,train,val,train,train
UnaffectedSlide31.png,train,train,train,val,train
UnaffectedSlide32.png,train,train,train,train,val
UnaffectedSlide33.png,train,val,train,train,train
UnaffectedSlide34.png,train,train,train,train,val
UnaffectedSlide35.png,train,train,val,train,train
UnaffectedSlide36.png,train,val,train,train,train
UnaffectedSlide37.png,val,train,train,train,train
UnaffectedSlide38.png,train,train,train,val,train
UnaffectedSlide39.png,train,train,train,train,val
UnaffectedSlide40.png,val,train,train,train,train
UnaffectedSlide41.png,train,train,val,train,train
UnaffectedSlide42.png,train,train,train,train,val
UnaffectedSlide43.png,train,train,train,val,train
UnaffectedSlide44.png,train,val,train,train,train
UnaffectedSlide45.png,val,train,train,train,train
UnaffectedSlide46.png,val,train,train,train,train
UnaffectedSlide47.png,val,train,train,train,train
UnaffectedSlide48.png,train,train,val,train,train
UnaffectedSlide49.png,train,train,train,val,train
UnaffectedSlide50.png,train,train,train,train,val
UnaffectedSlide51.png,val,train,train,train,train
UnaffectedSlide52.png,train,train,train,train,val
UnaffectedSlide53.png,val,train,train,train,train
UnaffectedSlide54.png,train,val,train,train,train
UnaffectedSlide55.png,train,train,val,train,train
UnaffectedSlide56.png,train,val,train,train,train
UnaffectedSlide57.png,train,train,train,val,train
UnaffectedSlide58.png,train,train,val,train,train
UnaffectedSlide59.png,train,train,train,val,train
UnaffectedSlide60.png,train,train,train,train,val
UnaffectedSlide61.png,train,train,train,val,train
UnaffectedSlide62.png,train,val,train,train,train
UnaffectedSlide63.png,train,train,val,train,train
UnaffectedSlide64.png,train,train,train,train,val
UnaffectedSlide65.png,val,train,train,train,train
UnaffectedSlide66.png,train,train,train,val,train
UnaffectedSlide67.png,train,val,train,train,train
UnaffectedSlide68.png,train,train,train,train,val
UnaffectedSlide69.png,val,train,train,train,train
UnaffectedSlide70.png,val,train,train,train,train
UnaffectedSlide71.png,train,train,val,train,train
UnaffectedSlide72.png,train,train,train,val,train
UnaffectedSlide73.png,val,train,train,train,train
UnaffectedSlide74.png,train,val,train,train,train
UnaffectedSlide75.png,train,train,val,train,train
UnaffectedSlide76.png,train,train,train,train,val
UnaffectedSlide77.png,train,train,train,val,train
UnaffectedSlide78.png,val,train,train,train,train
UnaffectedSlide79.png,train,val,train,train,train
UnaffectedSlide80.png,val,train,train,train,train
UnaffectedSlide81.png,train,train,val,train,train
UnaffectedSlide82.png,train,train,train,train,val
UnaffectedSlide83.png,train,train,train,val,train
UnaffectedSlide84.png,train,train,train,train,val
UnaffectedSlide85.png,train,val,train,train,train
UnaffectedSlide86.png,train,train,val,train,train
UnaffectedSlide87.png,train,train,train,train,val
UnaffectedSlide88.png,val,train,train,train,train
UnaffectedSlide89.png,train,train,train,val,train
UnaffectedSlide90.png,train,train,train,train,val
UnaffectedSlide91.png,train,train,val,train,train
UnaffectedSlide92.png,train,train,train,train,val
UnaffectedSlide93.png,train,val,train,train,train
UnaffectedSlide94.png,val,train,train,train,train
UnaffectedSlide95.png,val,train,train,train,train
UnaffectedSlide96.png,train,train,train,val,train
UnaffectedSlide97.png,train,val,train,train,train
UnaffectedSlide98.png,train,val,train,train,train
UnaffectedSlide99.png,train,val,train,train,train
UnaffectedSlide100.png,train,train,val,train,train
UnaffectedSlide101.png,train,train,train,train,val
UnaffectedSlide102.png,train,val,train,train,train
UnaffectedSlide103.png,train,train,val,train,train
UnaffectedSlide104.png,train,train,train,val,train
UnaffectedSlide105.png,val,train,train,train,train
UnaffectedSlide106.png,train,train,train,train,val
UnaffectedSlide107.png,val,train,train,train,train
UnaffectedSlide108.png,train,val,train,train,train
UnaffectedSlide109.png,train,train,train,val,train
UnaffectedSlide110.png,train,train,train,val,train
UnaffectedSlide111.png,train,train,val,train,train
UnaffectedSlide112.png,train,train,val,train,train
UnaffectedSlide113.png,train,train,train,train,val
UnaffectedSlide114.png,train,val,train,train,train
UnaffectedSlide115.png,train,val,train,train,train
UnaffectedSlide116.png,train,train,train,train,val
UnaffectedSlide117.png,train,train,train,val,train
UnaffectedSlide118.png,val,train,train,train,train
UnaffectedSlide119.png,train,train,val,train,train
UnaffectedSlide120.png,train,train,train,val,train
UnaffectedSlide121.png,train,train,train,train,val
